"id","neighbourhood","latitude","longitude","room_type","price"
7051263,"Batignolles-Monceau",48.893476554743,2.32728836610528,"Entire home/apt",85
5852927,"Batignolles-Monceau",48.8801145254714,2.29461130768964,"Entire home/apt",110
765249,"Batignolles-Monceau",48.892912076749,2.32675603429306,"Entire home/apt",139
10494982,"Batignolles-Monceau",48.8879204126393,2.29702094931634,"Entire home/apt",60
7839482,"Batignolles-Monceau",48.8833690694637,2.32199457729973,"Entire home/apt",110
1283584,"Batignolles-Monceau",48.881181234686,2.31412070441589,"Private room",80
6153535,"Batignolles-Monceau",48.8844305694917,2.31717602211673,"Entire home/apt",100
61459,"Batignolles-Monceau",48.8775297747026,2.29259025711372,"Entire home/apt",80
7686917,"Batignolles-Monceau",48.8877447498014,2.31107674277197,"Entire home/apt",92
2466148,"Batignolles-Monceau",48.8838093520129,2.2842466938699,"Entire home/apt",95
4986264,"Batignolles-Monceau",48.8847312896184,2.32620070451861,"Private room",80
6685758,"Batignolles-Monceau",48.8798269577767,2.29035879745108,"Entire home/apt",65
51662,"Batignolles-Monceau",48.8836202516371,2.3227673096938,"Private room",110
4201077,"Batignolles-Monceau",48.8761420257484,2.29372074672266,"Entire home/apt",190
1290192,"Batignolles-Monceau",48.892583007246,2.32305361699278,"Entire home/apt",50
8562760,"Batignolles-Monceau",48.8812455591982,2.29171896616492,"Private room",40
1938727,"Batignolles-Monceau",48.879495265057,2.30321952772291,"Entire home/apt",63
258110,"Batignolles-Monceau",48.8921459045346,2.31849907747703,"Entire home/apt",40
1683550,"Batignolles-Monceau",48.885804034857,2.3188405251965,"Entire home/apt",110
1050099,"Batignolles-Monceau",48.8785926017728,2.28859529064259,"Entire home/apt",150
1376716,"Batignolles-Monceau",48.8887246765848,2.32360834390177,"Private room",60
3654792,"Batignolles-Monceau",48.8828106155963,2.31553688422376,"Entire home/apt",300
4850962,"Batignolles-Monceau",48.8848001446622,2.32599326000188,"Entire home/apt",129
766508,"Batignolles-Monceau",48.8903773084748,2.32308689373926,"Entire home/apt",90
6026067,"Batignolles-Monceau",48.8830853833504,2.29853960270503,"Entire home/apt",75
4428529,"Batignolles-Monceau",48.8931854294702,2.32586007480909,"Entire home/apt",55
8999935,"Batignolles-Monceau",48.8859214287514,2.32319268830275,"Entire home/apt",75
10114930,"Batignolles-Monceau",48.8889047939273,2.30332475064929,"Entire home/apt",90
8643222,"Batignolles-Monceau",48.8909024036615,2.32406016617085,"Entire home/apt",40
358440,"Batignolles-Monceau",48.8874217953514,2.323316866977,"Entire home/apt",90
5842102,"Batignolles-Monceau",48.8909126425136,2.31905098172206,"Entire home/apt",45
7567897,"Batignolles-Monceau",48.8854182155229,2.32589868677397,"Entire home/apt",60
5027542,"Batignolles-Monceau",48.8817418817021,2.29810618063872,"Entire home/apt",100
6776575,"Batignolles-Monceau",48.8896682738133,2.32385167462999,"Entire home/apt",89
2025289,"Batignolles-Monceau",48.8925054020063,2.31845614036453,"Entire home/apt",65
6839010,"Batignolles-Monceau",48.8836743609064,2.28947336576857,"Entire home/apt",140
31954,"Batignolles-Monceau",48.8849366937912,2.3105208247291,"Entire home/apt",80
918495,"Batignolles-Monceau",48.8825739626326,2.31516469824179,"Entire home/apt",70
6161525,"Batignolles-Monceau",48.8909101417029,2.32338036950551,"Entire home/apt",70
131487,"Batignolles-Monceau",48.8805633438923,2.29749795183799,"Entire home/apt",130
5636169,"Batignolles-Monceau",48.8856606445313,2.32386920221067,"Entire home/apt",55
7821238,"Batignolles-Monceau",48.896526476326,2.32337485973729,"Private room",35
5767770,"Batignolles-Monceau",48.8836660716164,2.32170619694065,"Entire home/apt",250
3670623,"Batignolles-Monceau",48.8786252750097,2.28856590317038,"Entire home/apt",140
4560949,"Batignolles-Monceau",48.8832032753035,2.31751774585921,"Entire home/apt",170
5245420,"Batignolles-Monceau",48.8857500574856,2.31534662519024,"Entire home/apt",80
1316738,"Batignolles-Monceau",48.8780698646605,2.29510564043387,"Entire home/apt",108
3520535,"Batignolles-Monceau",48.8888170791513,2.32009722280635,"Entire home/apt",69
9047962,"Batignolles-Monceau",48.8794798789336,2.29783292542148,"Entire home/apt",80
2108680,"Batignolles-Monceau",48.8879985832353,2.30430943039238,"Entire home/apt",80
6167790,"Batignolles-Monceau",48.8873580930436,2.32507127194719,"Entire home/apt",67
656610,"Batignolles-Monceau",48.8895228325472,2.32445964931427,"Entire home/apt",65
1312440,"Batignolles-Monceau",48.8856815563858,2.3194267767938,"Entire home/apt",99
2766959,"Batignolles-Monceau",48.8862102110935,2.31870280523816,"Entire home/apt",70
6966728,"Batignolles-Monceau",48.880693219381,2.28060065095265,"Entire home/apt",68
676092,"Batignolles-Monceau",48.8921709660321,2.32460728474362,"Entire home/apt",55
4867396,"Batignolles-Monceau",48.8888003714877,2.32046584292596,"Entire home/apt",70
6982884,"Batignolles-Monceau",48.8954924706829,2.32074211447314,"Entire home/apt",80
3891859,"Batignolles-Monceau",48.8826534491168,2.31693816978388,"Private room",45
4615132,"Batignolles-Monceau",48.8784938530465,2.28811101734147,"Entire home/apt",275
7896836,"Batignolles-Monceau",48.8860712343594,2.31777293733936,"Entire home/apt",90
7629836,"Batignolles-Monceau",48.8830905771395,2.31740223920615,"Entire home/apt",70
8823276,"Batignolles-Monceau",48.8858369109933,2.31876351679266,"Entire home/apt",65
4022383,"Batignolles-Monceau",48.8833752919257,2.32414634639054,"Entire home/apt",75
5812542,"Batignolles-Monceau",48.8810401379949,2.29405894632812,"Entire home/apt",55
6334164,"Batignolles-Monceau",48.8776503460101,2.29171151233271,"Entire home/apt",105
2842118,"Batignolles-Monceau",48.8867180046758,2.30395506876543,"Entire home/apt",90
8825121,"Batignolles-Monceau",48.8782827677676,2.2847048710602,"Entire home/apt",60
6597598,"Batignolles-Monceau",48.8863496080802,2.31528649388537,"Entire home/apt",163
1482365,"Batignolles-Monceau",48.888996477968,2.31833164101997,"Entire home/apt",76
7905250,"Batignolles-Monceau",48.8937833027215,2.32328911571632,"Entire home/apt",50
10013704,"Batignolles-Monceau",48.8928062100219,2.32694251450849,"Entire home/apt",44
801307,"Batignolles-Monceau",48.875254622362,2.29374626499484,"Entire home/apt",120
6748011,"Batignolles-Monceau",48.8940458069247,2.31791909382425,"Entire home/apt",55
460692,"Batignolles-Monceau",48.8890250657975,2.32223972249815,"Entire home/apt",100
6118151,"Batignolles-Monceau",48.8892273000169,2.32040176018546,"Entire home/apt",90
873224,"Batignolles-Monceau",48.8795273202116,2.291430398188,"Entire home/apt",100
1478218,"Batignolles-Monceau",48.8918425371989,2.32554217914731,"Entire home/apt",60
610796,"Batignolles-Monceau",48.879649143888,2.304293083195,"Entire home/apt",49
10048000,"Batignolles-Monceau",48.8810780008709,2.28943959282384,"Entire home/apt",33
1215902,"Batignolles-Monceau",48.8835161905618,2.29046423161126,"Entire home/apt",80
2766849,"Batignolles-Monceau",48.8890219195961,2.30752376121916,"Entire home/apt",80
1518123,"Batignolles-Monceau",48.8783227821396,2.29764911509272,"Entire home/apt",80
9255364,"Batignolles-Monceau",48.8832224956442,2.31675463784048,"Entire home/apt",65
609927,"Batignolles-Monceau",48.8882244634762,2.31726349787969,"Entire home/apt",120
7307588,"Batignolles-Monceau",48.8789670662065,2.29237019469195,"Entire home/apt",80
